NAME,Path,PHYCUV,BOAALB,BOALUN
INCT41_20201105_221500_6,../SPECS_STRETCHED/INCT41_20201105_221500\INCT41_20201105_221500_6.png,0,0,0
INCT41_20201107_233000_11,../SPECS_STRETCHED/INCT41_20201107_233000\INCT41_20201107_233000_11.png,0,0,0
INCT41_20201112_231500_11,../SPECS_STRETCHED/INCT41_20201112_231500\INCT41_20201112_231500_11.png,0,0,0
INCT41_20201113_000000_9,../SPECS_STRETCHED/INCT41_20201113_000000\INCT41_20201113_000000_9.png,0,0,0
INCT41_20201220_043000_3,../SPECS_STRETCHED/INCT41_20201220_043000\INCT41_20201220_043000_3.png,0,0,0
INCT41_20200130_050000_14,../SPECS_STRETCHED/INCT41_20200130_050000\INCT41_20200130_050000_14.png,0,0,0
INCT41_20201231_010000_0,../SPECS_STRETCHED/INCT41_20201231_010000\INCT41_20201231_010000_0.png,0,0,0
INCT41_20201220_043000_6,../SPECS_STRETCHED/INCT41_20201220_043000\INCT41_20201220_043000_6.png,0,0,0
INCT41_20210111_024500_9,../SPECS_STRETCHED/INCT41_20210111_024500\INCT41_20210111_024500_9.png,0,0,0
INCT41_20201016_003000_19,../SPECS_STRETCHED/INCT41_20201016_003000\INCT41_20201016_003000_19.png,0,0,0
INCT41_20200213_203000_16,../SPECS_STRETCHED/INCT41_20200213_203000\INCT41_20200213_203000_16.png,0,0,0
INCT41_20201105_231500_2,../SPECS_STRETCHED/INCT41_20201105_231500\INCT41_20201105_231500_2.png,0,0,0
INCT41_20210106_023000_10,../SPECS_STRETCHED/INCT41_20210106_023000\INCT41_20210106_023000_10.png,0,0,0
INCT41_20200218_004500_4,../SPECS_STRETCHED/INCT41_20200218_004500\INCT41_20200218_004500_4.png,0,0,0
INCT41_20201231_000000_11,../SPECS_STRETCHED/INCT41_20201231_000000\INCT41_20201231_000000_11.png,0,0,0
INCT41_20200218_213000_1,../SPECS_STRETCHED/INCT41_20200218_213000\INCT41_20200218_213000_1.png,0,0,0
INCT41_20201121_034500_16,../SPECS_STRETCHED/INCT41_20201121_034500\INCT41_20201121_034500_16.png,0,0,0
INCT41_20201020_210000_15,../SPECS_STRETCHED/INCT41_20201020_210000\INCT41_20201020_210000_15.png,0,0,0
INCT41_20201112_190000_10,../SPECS_STRETCHED/INCT41_20201112_190000\INCT41_20201112_190000_10.png,0,0,0
INCT41_20200130_230000_20,../SPECS_STRETCHED/INCT41_20200130_230000\INCT41_20200130_230000_20.png,0,0,0
INCT41_20201016_013000_11,../SPECS_STRETCHED/INCT41_20201016_013000\INCT41_20201016_013000_11.png,0,0,0
INCT41_20201213_033000_9,../SPECS_STRETCHED/INCT41_20201213_033000\INCT41_20201213_033000_9.png,0,0,0
INCT41_20210111_014500_17,../SPECS_STRETCHED/INCT41_20210111_014500\INCT41_20210111_014500_17.png,0,0,0
INCT41_20201106_021500_12,../SPECS_STRETCHED/INCT41_20201106_021500\INCT41_20201106_021500_12.png,0,0,0
INCT41_20201211_231500_10,../SPECS_STRETCHED/INCT41_20201211_231500\INCT41_20201211_231500_10.png,0,0,0
INCT41_20201211_221500_11,../SPECS_STRETCHED/INCT41_20201211_221500\INCT41_20201211_221500_11.png,0,0,0
INCT41_20200130_190000_17,../SPECS_STRETCHED/INCT41_20200130_190000\INCT41_20200130_190000_17.png,0,0,0
INCT41_20201211_001500_1,../SPECS_STRETCHED/INCT41_20201211_001500\INCT41_20201211_001500_1.png,0,0,0
INCT41_20201218_220000_5,../SPECS_STRETCHED/INCT41_20201218_220000\INCT41_20201218_220000_5.png,0,0,0
INCT41_20201115_003000_15,../SPECS_STRETCHED/INCT41_20201115_003000\INCT41_20201115_003000_15.png,0,0,0
INCT41_20201124_010000_4,../SPECS_STRETCHED/INCT41_20201124_010000\INCT41_20201124_010000_4.png,0,0,0
INCT41_20201114_183000_19,../SPECS_STRETCHED/INCT41_20201114_183000\INCT41_20201114_183000_19.png,0,0,0
INCT41_20201220_003000_5,../SPECS_STRETCHED/INCT41_20201220_003000\INCT41_20201220_003000_5.png,0,0,0
INCT41_20200217_011500_6,../SPECS_STRETCHED/INCT41_20200217_011500\INCT41_20200217_011500_6.png,0,0,0
INCT41_20201105_221500_12,../SPECS_STRETCHED/INCT41_20201105_221500\INCT41_20201105_221500_12.png,0,0,0
INCT41_20201112_231500_12,../SPECS_STRETCHED/INCT41_20201112_231500\INCT41_20201112_231500_12.png,0,0,0
INCT41_20200216_230000_21,../SPECS_STRETCHED/INCT41_20200216_230000\INCT41_20200216_230000_21.png,0,0,0
INCT41_20201231_010000_5,../SPECS_STRETCHED/INCT41_20201231_010000\INCT41_20201231_010000_5.png,0,0,0
INCT41_20201218_220000_8,../SPECS_STRETCHED/INCT41_20201218_220000\INCT41_20201218_220000_8.png,0,0,0
INCT41_20201106_021500_0,../SPECS_STRETCHED/INCT41_20201106_021500\INCT41_20201106_021500_0.png,0,0,0
INCT41_20200127_000000_17,../SPECS_STRETCHED/INCT41_20200127_000000\INCT41_20200127_000000_17.png,0,0,0
INCT41_20201115_033000_25,../SPECS_STRETCHED/INCT41_20201115_033000\INCT41_20201115_033000_25.png,0,0,0
INCT41_20201220_233000_2,../SPECS_STRETCHED/INCT41_20201220_233000\INCT41_20201220_233000_2.png,0,0,0
INCT41_20200218_223000_14,../SPECS_STRETCHED/INCT41_20200218_223000\INCT41_20200218_223000_14.png,0,0,0
INCT41_20201107_183000_16,../SPECS_STRETCHED/INCT41_20201107_183000\INCT41_20201107_183000_16.png,0,0,0
INCT41_20200126_230000_23,../SPECS_STRETCHED/INCT41_20200126_230000\INCT41_20200126_230000_23.png,0,0,0
INCT41_20200131_000000_23,../SPECS_STRETCHED/INCT41_20200131_000000\INCT41_20200131_000000_23.png,0,0,0
INCT41_20201228_004500_23,../SPECS_STRETCHED/INCT41_20201228_004500\INCT41_20201228_004500_23.png,0,0,0
INCT41_20201113_010000_3,../SPECS_STRETCHED/INCT41_20201113_010000\INCT41_20201113_010000_3.png,0,0,0
INCT41_20201113_000000_7,../SPECS_STRETCHED/INCT41_20201113_000000\INCT41_20201113_000000_7.png,0,0,0
INCT41_20210110_184500_6,../SPECS_STRETCHED/INCT41_20210110_184500\INCT41_20210110_184500_6.png,0,0,0
INCT41_20201031_220000_22,../SPECS_STRETCHED/INCT41_20201031_220000\INCT41_20201031_220000_22.png,0,0,0
INCT41_20200213_223000_5,../SPECS_STRETCHED/INCT41_20200213_223000\INCT41_20200213_223000_5.png,0,0,0
INCT41_20200207_220000_9,../SPECS_STRETCHED/INCT41_20200207_220000\INCT41_20200207_220000_9.png,0,0,0
INCT41_20201112_231500_7,../SPECS_STRETCHED/INCT41_20201112_231500\INCT41_20201112_231500_7.png,0,0,0
INCT41_20201124_030000_8,../SPECS_STRETCHED/INCT41_20201124_030000\INCT41_20201124_030000_8.png,0,0,0
INCT41_20201211_221500_1,../SPECS_STRETCHED/INCT41_20201211_221500\INCT41_20201211_221500_1.png,0,0,0
INCT41_20201106_021500_1,../SPECS_STRETCHED/INCT41_20201106_021500\INCT41_20201106_021500_1.png,0,0,0
INCT41_20210112_050000_1,../SPECS_STRETCHED/INCT41_20210112_050000\INCT41_20210112_050000_1.png,0,0,0
INCT41_20201231_020000_0,../SPECS_STRETCHED/INCT41_20201231_020000\INCT41_20201231_020000_0.png,0,0,0
INCT41_20200218_213000_4,../SPECS_STRETCHED/INCT41_20200218_213000\INCT41_20200218_213000_4.png,0,0,0
INCT41_20201213_233000_0,../SPECS_STRETCHED/INCT41_20201213_233000\INCT41_20201213_233000_0.png,0,0,0
INCT41_20201112_180000_21,../SPECS_STRETCHED/INCT41_20201112_180000\INCT41_20201112_180000_21.png,0,0,0
INCT41_20201211_211500_10,../SPECS_STRETCHED/INCT41_20201211_211500\INCT41_20201211_211500_10.png,0,0,0
INCT41_20210112_233000_6,../SPECS_STRETCHED/INCT41_20210112_233000\INCT41_20210112_233000_6.png,0,0,0
INCT41_20200213_223000_15,../SPECS_STRETCHED/INCT41_20200213_223000\INCT41_20200213_223000_15.png,0,0,0
INCT41_20201105_231500_21,../SPECS_STRETCHED/INCT41_20201105_231500\INCT41_20201105_231500_21.png,0,0,0
INCT41_20201218_220000_14,../SPECS_STRETCHED/INCT41_20201218_220000\INCT41_20201218_220000_14.png,0,0,0
INCT41_20201211_221500_8,../SPECS_STRETCHED/INCT41_20201211_221500\INCT41_20201211_221500_8.png,0,0,0
INCT41_20200218_223000_8,../SPECS_STRETCHED/INCT41_20200218_223000\INCT41_20200218_223000_8.png,0,0,0
INCT41_20201031_180000_23,../SPECS_STRETCHED/INCT41_20201031_180000\INCT41_20201031_180000_23.png,0,0,0
INCT41_20201021_000000_8,../SPECS_STRETCHED/INCT41_20201021_000000\INCT41_20201021_000000_8.png,0,0,0
INCT41_20200217_021500_3,../SPECS_STRETCHED/INCT41_20200217_021500\INCT41_20200217_021500_3.png,0,0,0
INCT41_20200127_000000_3,../SPECS_STRETCHED/INCT41_20200127_000000\INCT41_20200127_000000_3.png,0,0,0
INCT41_20210106_043000_23,../SPECS_STRETCHED/INCT41_20210106_043000\INCT41_20210106_043000_23.png,0,0,0
INCT41_20201220_053000_22,../SPECS_STRETCHED/INCT41_20201220_053000\INCT41_20201220_053000_22.png,0,0,0
INCT41_20201031_020000_21,../SPECS_STRETCHED/INCT41_20201031_020000\INCT41_20201031_020000_21.png,0,0,0
INCT41_20210111_014500_0,../SPECS_STRETCHED/INCT41_20210111_014500\INCT41_20210111_014500_0.png,0,0,0
INCT41_20201112_180000_12,../SPECS_STRETCHED/INCT41_20201112_180000\INCT41_20201112_180000_12.png,0,0,0
INCT41_20201107_193000_0,../SPECS_STRETCHED/INCT41_20201107_193000\INCT41_20201107_193000_0.png,0,0,0
INCT41_20210103_181500_24,../SPECS_STRETCHED/INCT41_20210103_181500\INCT41_20210103_181500_24.png,0,0,0
INCT41_20201108_013000_4,../SPECS_STRETCHED/INCT41_20201108_013000\INCT41_20201108_013000_4.png,0,0,0
INCT41_20200126_190000_5,../SPECS_STRETCHED/INCT41_20200126_190000\INCT41_20200126_190000_5.png,0,0,0
INCT41_20201112_180000_0,../SPECS_STRETCHED/INCT41_20201112_180000\INCT41_20201112_180000_0.png,0,0,0
INCT41_20210111_014500_5,../SPECS_STRETCHED/INCT41_20210111_014500\INCT41_20210111_014500_5.png,0,0,0
INCT41_20200216_220000_20,../SPECS_STRETCHED/INCT41_20200216_220000\INCT41_20200216_220000_20.png,0,0,0
INCT41_20200218_004500_11,../SPECS_STRETCHED/INCT41_20200218_004500\INCT41_20200218_004500_11.png,0,0,0
INCT41_20201106_001500_13,../SPECS_STRETCHED/INCT41_20201106_001500\INCT41_20201106_001500_13.png,0,0,0
INCT41_20201231_020000_9,../SPECS_STRETCHED/INCT41_20201231_020000\INCT41_20201231_020000_9.png,0,0,0
INCT41_20201016_003000_21,../SPECS_STRETCHED/INCT41_20201016_003000\INCT41_20201016_003000_21.png,0,0,0
INCT41_20201213_183000_6,../SPECS_STRETCHED/INCT41_20201213_183000\INCT41_20201213_183000_6.png,0,0,0
INCT41_20201112_180000_22,../SPECS_STRETCHED/INCT41_20201112_180000\INCT41_20201112_180000_22.png,0,0,0
INCT41_20200127_000000_18,../SPECS_STRETCHED/INCT41_20200127_000000\INCT41_20200127_000000_18.png,0,0,0
INCT41_20201112_200000_17,../SPECS_STRETCHED/INCT41_20201112_200000\INCT41_20201112_200000_17.png,0,0,0
INCT41_20201028_034500_2,../SPECS_STRETCHED/INCT41_20201028_034500\INCT41_20201028_034500_2.png,0,0,0
INCT41_20201218_220000_7,../SPECS_STRETCHED/INCT41_20201218_220000\INCT41_20201218_220000_7.png,0,0,0
INCT41_20200207_230000_0,../SPECS_STRETCHED/INCT41_20200207_230000\INCT41_20200207_230000_0.png,0,0,0
INCT41_20201220_033000_19,../SPECS_STRETCHED/INCT41_20201220_033000\INCT41_20201220_033000_19.png,0,0,0
INCT41_20201115_033000_2,../SPECS_STRETCHED/INCT41_20201115_033000\INCT41_20201115_033000_2.png,0,0,0
INCT41_20210106_043000_9,../SPECS_STRETCHED/INCT41_20210106_043000\INCT41_20210106_043000_9.png,0,0,0
INCT41_20201015_203000_0,../SPECS_STRETCHED/INCT41_20201015_203000\INCT41_20201015_203000_0.png,0,0,0
INCT41_20200217_021500_18,../SPECS_STRETCHED/INCT41_20200217_021500\INCT41_20200217_021500_18.png,0,0,0
INCT41_20201211_201500_10,../SPECS_STRETCHED/INCT41_20201211_201500\INCT41_20201211_201500_10.png,0,0,0
INCT41_20201220_023000_21,../SPECS_STRETCHED/INCT41_20201220_023000\INCT41_20201220_023000_21.png,0,0,0
INCT41_20201121_004500_12,../SPECS_STRETCHED/INCT41_20201121_004500\INCT41_20201121_004500_12.png,0,0,0
INCT41_20201220_053000_10,../SPECS_STRETCHED/INCT41_20201220_053000\INCT41_20201220_053000_10.png,0,0,0
INCT41_20210106_033000_14,../SPECS_STRETCHED/INCT41_20210106_033000\INCT41_20210106_033000_14.png,0,0,0
INCT41_20200218_213000_7,../SPECS_STRETCHED/INCT41_20200218_213000\INCT41_20200218_213000_7.png,0,0,0
INCT41_20201022_203000_20,../SPECS_STRETCHED/INCT41_20201022_203000\INCT41_20201022_203000_20.png,0,0,0
INCT41_20201105_211500_4,../SPECS_STRETCHED/INCT41_20201105_211500\INCT41_20201105_211500_4.png,0,0,0
INCT41_20201228_014500_16,../SPECS_STRETCHED/INCT41_20201228_014500\INCT41_20201228_014500_16.png,0,0,0
INCT41_20201115_003000_14,../SPECS_STRETCHED/INCT41_20201115_003000\INCT41_20201115_003000_14.png,0,0,0
INCT41_20201105_231500_16,../SPECS_STRETCHED/INCT41_20201105_231500\INCT41_20201105_231500_16.png,0,0,0
INCT41_20200127_030000_13,../SPECS_STRETCHED/INCT41_20200127_030000\INCT41_20200127_030000_13.png,0,0,0
INCT41_20200127_000000_2,../SPECS_STRETCHED/INCT41_20200127_000000\INCT41_20200127_000000_2.png,0,0,0
INCT41_20201016_013000_12,../SPECS_STRETCHED/INCT41_20201016_013000\INCT41_20201016_013000_12.png,0,0,0
INCT41_20201124_230000_21,../SPECS_STRETCHED/INCT41_20201124_230000\INCT41_20201124_230000_21.png,0,0,0
INCT41_20210106_023000_4,../SPECS_STRETCHED/INCT41_20210106_023000\INCT41_20210106_023000_4.png,0,0,0
INCT41_20200216_210000_20,../SPECS_STRETCHED/INCT41_20200216_210000\INCT41_20200216_210000_20.png,0,0,0
INCT41_20201022_203000_1,../SPECS_STRETCHED/INCT41_20201022_203000\INCT41_20201022_203000_1.png,0,0,0
INCT41_20210110_184500_25,../SPECS_STRETCHED/INCT41_20210110_184500\INCT41_20210110_184500_25.png,0,0,0
INCT41_20201031_010000_4,../SPECS_STRETCHED/INCT41_20201031_010000\INCT41_20201031_010000_4.png,0,0,0
INCT41_20201112_210000_24,../SPECS_STRETCHED/INCT41_20201112_210000\INCT41_20201112_210000_24.png,0,0,0
INCT41_20201231_000000_9,../SPECS_STRETCHED/INCT41_20201231_000000\INCT41_20201231_000000_9.png,0,0,0
INCT41_20201218_210000_2,../SPECS_STRETCHED/INCT41_20201218_210000\INCT41_20201218_210000_2.png,0,0,0
INCT41_20201106_001500_23,../SPECS_STRETCHED/INCT41_20201106_001500\INCT41_20201106_001500_23.png,0,0,0
INCT41_20201218_200000_23,../SPECS_STRETCHED/INCT41_20201218_200000\INCT41_20201218_200000_23.png,0,0,0
INCT41_20210111_034500_4,../SPECS_STRETCHED/INCT41_20210111_034500\INCT41_20210111_034500_4.png,0,0,0
INCT41_20201220_053000_5,../SPECS_STRETCHED/INCT41_20201220_053000\INCT41_20201220_053000_5.png,0,0,0
INCT41_20201218_220000_18,../SPECS_STRETCHED/INCT41_20201218_220000\INCT41_20201218_220000_18.png,0,0,0
INCT41_20201031_020000_0,../SPECS_STRETCHED/INCT41_20201031_020000\INCT41_20201031_020000_0.png,0,0,0
INCT41_20201022_213000_24,../SPECS_STRETCHED/INCT41_20201022_213000\INCT41_20201022_213000_24.png,0,0,0
INCT41_20201028_024500_9,../SPECS_STRETCHED/INCT41_20201028_024500\INCT41_20201028_024500_9.png,0,0,0
INCT41_20201124_030000_7,../SPECS_STRETCHED/INCT41_20201124_030000\INCT41_20201124_030000_7.png,0,0,0
INCT41_20201213_033000_14,../SPECS_STRETCHED/INCT41_20201213_033000\INCT41_20201213_033000_14.png,0,0,0
INCT41_20201213_013000_20,../SPECS_STRETCHED/INCT41_20201213_013000\INCT41_20201213_013000_20.png,0,0,0
INCT41_20201106_001500_10,../SPECS_STRETCHED/INCT41_20201106_001500\INCT41_20201106_001500_10.png,0,0,0
INCT41_20201022_203000_18,../SPECS_STRETCHED/INCT41_20201022_203000\INCT41_20201022_203000_18.png,0,0,0
INCT41_20201114_183000_25,../SPECS_STRETCHED/INCT41_20201114_183000\INCT41_20201114_183000_25.png,0,0,0
INCT41_20201016_023000_12,../SPECS_STRETCHED/INCT41_20201016_023000\INCT41_20201016_023000_12.png,0,0,0
INCT41_20201114_193000_14,../SPECS_STRETCHED/INCT41_20201114_193000\INCT41_20201114_193000_14.png,0,0,0
INCT41_20200217_011500_14,../SPECS_STRETCHED/INCT41_20200217_011500\INCT41_20200217_011500_14.png,0,0,0
INCT41_20200213_201500_19,../SPECS_STRETCHED/INCT41_20200213_201500\INCT41_20200213_201500_19.png,0,0,0
INCT41_20210103_181500_22,../SPECS_STRETCHED/INCT41_20210103_181500\INCT41_20210103_181500_22.png,0,0,0
INCT41_20200213_231500_4,../SPECS_STRETCHED/INCT41_20200213_231500\INCT41_20200213_231500_4.png,0,0,0
INCT41_20201108_013000_15,../SPECS_STRETCHED/INCT41_20201108_013000\INCT41_20201108_013000_15.png,0,0,0
INCT41_20201015_213000_15,../SPECS_STRETCHED/INCT41_20201015_213000\INCT41_20201015_213000_15.png,0,0,0
INCT41_20210106_003000_21,../SPECS_STRETCHED/INCT41_20210106_003000\INCT41_20210106_003000_21.png,0,0,0
INCT41_20200213_193000_22,../SPECS_STRETCHED/INCT41_20200213_193000\INCT41_20200213_193000_22.png,0,0,0
INCT41_20201112_043000_11,../SPECS_STRETCHED/INCT41_20201112_043000\INCT41_20201112_043000_11.png,0,0,0
INCT41_20201031_220000_19,../SPECS_STRETCHED/INCT41_20201031_220000\INCT41_20201031_220000_19.png,0,0,0
INCT41_20201016_023000_6,../SPECS_STRETCHED/INCT41_20201016_023000\INCT41_20201016_023000_6.png,0,0,0
INCT41_20210106_043000_15,../SPECS_STRETCHED/INCT41_20210106_043000\INCT41_20210106_043000_15.png,0,0,0
INCT41_20201016_023000_10,../SPECS_STRETCHED/INCT41_20201016_023000\INCT41_20201016_023000_10.png,0,0,0
INCT41_20201115_033000_19,../SPECS_STRETCHED/INCT41_20201115_033000\INCT41_20201115_033000_19.png,0,0,0
INCT41_20201220_053000_9,../SPECS_STRETCHED/INCT41_20201220_053000\INCT41_20201220_053000_9.png,0,0,0
INCT41_20201016_003000_4,../SPECS_STRETCHED/INCT41_20201016_003000\INCT41_20201016_003000_4.png,0,0,0
INCT41_20200127_020000_25,../SPECS_STRETCHED/INCT41_20200127_020000\INCT41_20200127_020000_25.png,0,0,0
INCT41_20201016_023000_0,../SPECS_STRETCHED/INCT41_20201016_023000\INCT41_20201016_023000_0.png,0,0,0
INCT41_20201115_003000_6,../SPECS_STRETCHED/INCT41_20201115_003000\INCT41_20201115_003000_6.png,0,0,0
INCT41_20201115_023000_8,../SPECS_STRETCHED/INCT41_20201115_023000\INCT41_20201115_023000_8.png,0,0,0
INCT41_20201213_233000_9,../SPECS_STRETCHED/INCT41_20201213_233000\INCT41_20201213_233000_9.png,0,0,0
INCT41_20201028_224500_0,../SPECS_STRETCHED/INCT41_20201028_224500\INCT41_20201028_224500_0.png,0,0,0
INCT41_20201228_024500_17,../SPECS_STRETCHED/INCT41_20201228_024500\INCT41_20201228_024500_17.png,0,0,0
INCT41_20200216_230000_17,../SPECS_STRETCHED/INCT41_20200216_230000\INCT41_20200216_230000_17.png,0,0,0
INCT41_20210113_013000_16,../SPECS_STRETCHED/INCT41_20210113_013000\INCT41_20210113_013000_16.png,0,0,0
INCT41_20201016_013000_17,../SPECS_STRETCHED/INCT41_20201016_013000\INCT41_20201016_013000_17.png,0,0,0
INCT41_20201220_053000_25,../SPECS_STRETCHED/INCT41_20201220_053000\INCT41_20201220_053000_25.png,0,0,0
INCT41_20201211_221500_22,../SPECS_STRETCHED/INCT41_20201211_221500\INCT41_20201211_221500_22.png,0,0,0
INCT41_20200217_021500_16,../SPECS_STRETCHED/INCT41_20200217_021500\INCT41_20200217_021500_16.png,0,0,0
INCT41_20201124_020000_1,../SPECS_STRETCHED/INCT41_20201124_020000\INCT41_20201124_020000_1.png,0,0,0
INCT41_20201105_231500_10,../SPECS_STRETCHED/INCT41_20201105_231500\INCT41_20201105_231500_10.png,0,0,0
INCT41_20201113_000000_6,../SPECS_STRETCHED/INCT41_20201113_000000\INCT41_20201113_000000_6.png,0,0,0
INCT41_20201220_033000_4,../SPECS_STRETCHED/INCT41_20201220_033000\INCT41_20201220_033000_4.png,0,0,0
INCT41_20201220_003000_0,../SPECS_STRETCHED/INCT41_20201220_003000\INCT41_20201220_003000_0.png,0,0,0
INCT41_20210104_041500_6,../SPECS_STRETCHED/INCT41_20210104_041500\INCT41_20210104_041500_6.png,0,0,0
INCT41_20201016_013000_8,../SPECS_STRETCHED/INCT41_20201016_013000\INCT41_20201016_013000_8.png,0,0,0
INCT41_20201028_024500_11,../SPECS_STRETCHED/INCT41_20201028_024500\INCT41_20201028_024500_11.png,0,0,0
INCT41_20200202_191500_23,../SPECS_STRETCHED/INCT41_20200202_191500\INCT41_20200202_191500_23.png,0,0,0
INCT41_20201112_220000_5,../SPECS_STRETCHED/INCT41_20201112_220000\INCT41_20201112_220000_5.png,0,0,0
INCT41_20201112_210000_20,../SPECS_STRETCHED/INCT41_20201112_210000\INCT41_20201112_210000_20.png,0,0,0
INCT41_20200218_213000_13,../SPECS_STRETCHED/INCT41_20200218_213000\INCT41_20200218_213000_13.png,0,0,0
INCT41_20201015_203000_18,../SPECS_STRETCHED/INCT41_20201015_203000\INCT41_20201015_203000_18.png,0,0,0
INCT41_20200213_213000_17,../SPECS_STRETCHED/INCT41_20200213_213000\INCT41_20200213_213000_17.png,0,0,0
INCT41_20200127_000000_19,../SPECS_STRETCHED/INCT41_20200127_000000\INCT41_20200127_000000_19.png,0,0,0
INCT41_20201218_210000_3,../SPECS_STRETCHED/INCT41_20201218_210000\INCT41_20201218_210000_3.png,0,0,0
INCT41_20201220_223000_0,../SPECS_STRETCHED/INCT41_20201220_223000\INCT41_20201220_223000_0.png,0,0,0
INCT41_20200218_004500_1,../SPECS_STRETCHED/INCT41_20200218_004500\INCT41_20200218_004500_1.png,0,0,0
INCT41_20201113_000000_11,../SPECS_STRETCHED/INCT41_20201113_000000\INCT41_20201113_000000_11.png,0,0,0
INCT41_20201121_234500_23,../SPECS_STRETCHED/INCT41_20201121_234500\INCT41_20201121_234500_23.png,0,0,0
INCT41_20201031_020000_8,../SPECS_STRETCHED/INCT41_20201031_020000\INCT41_20201031_020000_8.png,0,0,0
INCT41_20200130_190000_12,../SPECS_STRETCHED/INCT41_20200130_190000\INCT41_20200130_190000_12.png,0,0,0
INCT41_20201218_190000_16,../SPECS_STRETCHED/INCT41_20201218_190000\INCT41_20201218_190000_16.png,0,0,0
INCT41_20210112_183000_18,../SPECS_STRETCHED/INCT41_20210112_183000\INCT41_20210112_183000_18.png,0,0,0
INCT41_20201124_030000_23,../SPECS_STRETCHED/INCT41_20201124_030000\INCT41_20201124_030000_23.png,0,0,0
INCT41_20200213_213000_6,../SPECS_STRETCHED/INCT41_20200213_213000\INCT41_20200213_213000_6.png,0,0,0
INCT41_20201112_180000_19,../SPECS_STRETCHED/INCT41_20201112_180000\INCT41_20201112_180000_19.png,0,0,0
INCT41_20201121_004500_9,../SPECS_STRETCHED/INCT41_20201121_004500\INCT41_20201121_004500_9.png,0,0,0
INCT41_20201105_231500_12,../SPECS_STRETCHED/INCT41_20201105_231500\INCT41_20201105_231500_12.png,0,0,0
INCT41_20201115_033000_24,../SPECS_STRETCHED/INCT41_20201115_033000\INCT41_20201115_033000_24.png,0,0,0
INCT41_20201021_000000_5,../SPECS_STRETCHED/INCT41_20201021_000000\INCT41_20201021_000000_5.png,0,0,0
INCT41_20201106_001500_3,../SPECS_STRETCHED/INCT41_20201106_001500\INCT41_20201106_001500_3.png,0,0,0
INCT41_20200213_233000_20,../SPECS_STRETCHED/INCT41_20200213_233000\INCT41_20200213_233000_20.png,0,0,0
INCT41_20210112_050000_14,../SPECS_STRETCHED/INCT41_20210112_050000\INCT41_20210112_050000_14.png,0,0,0
INCT41_20201021_020000_19,../SPECS_STRETCHED/INCT41_20201021_020000\INCT41_20201021_020000_19.png,0,0,0
INCT41_20200218_223000_7,../SPECS_STRETCHED/INCT41_20200218_223000\INCT41_20200218_223000_7.png,0,0,0
INCT41_20210113_003000_18,../SPECS_STRETCHED/INCT41_20210113_003000\INCT41_20210113_003000_18.png,0,0,0
INCT41_20200217_021500_14,../SPECS_STRETCHED/INCT41_20200217_021500\INCT41_20200217_021500_14.png,0,0,0
INCT41_20201211_211500_6,../SPECS_STRETCHED/INCT41_20201211_211500\INCT41_20201211_211500_6.png,0,0,0
INCT41_20201105_221500_0,../SPECS_STRETCHED/INCT41_20201105_221500\INCT41_20201105_221500_0.png,0,0,0
INCT41_20201107_233000_9,../SPECS_STRETCHED/INCT41_20201107_233000\INCT41_20201107_233000_9.png,0,0,0
INCT41_20201228_004500_8,../SPECS_STRETCHED/INCT41_20201228_004500\INCT41_20201228_004500_8.png,0,0,0
INCT41_20200213_233000_4,../SPECS_STRETCHED/INCT41_20200213_233000\INCT41_20200213_233000_4.png,0,0,0
INCT41_20201016_013000_14,../SPECS_STRETCHED/INCT41_20201016_013000\INCT41_20201016_013000_14.png,0,0,0
INCT41_20201106_011500_13,../SPECS_STRETCHED/INCT41_20201106_011500\INCT41_20201106_011500_13.png,0,0,0
INCT41_20201121_034500_15,../SPECS_STRETCHED/INCT41_20201121_034500\INCT41_20201121_034500_15.png,0,0,0
INCT41_20201028_224500_7,../SPECS_STRETCHED/INCT41_20201028_224500\INCT41_20201028_224500_7.png,0,0,0
INCT41_20201121_004500_8,../SPECS_STRETCHED/INCT41_20201121_004500\INCT41_20201121_004500_8.png,0,0,0
INCT41_20200130_050000_3,../SPECS_STRETCHED/INCT41_20200130_050000\INCT41_20200130_050000_3.png,0,0,0
INCT41_20210106_013000_2,../SPECS_STRETCHED/INCT41_20210106_013000\INCT41_20210106_013000_2.png,0,0,0
INCT41_20201106_021500_7,../SPECS_STRETCHED/INCT41_20201106_021500\INCT41_20201106_021500_7.png,0,0,0
INCT41_20200130_230000_21,../SPECS_STRETCHED/INCT41_20200130_230000\INCT41_20200130_230000_21.png,0,0,0
INCT41_20201031_230000_6,../SPECS_STRETCHED/INCT41_20201031_230000\INCT41_20201031_230000_6.png,0,0,0
INCT41_20201016_003000_1,../SPECS_STRETCHED/INCT41_20201016_003000\INCT41_20201016_003000_1.png,0,0,0
INCT41_20210115_050000_11,../SPECS_STRETCHED/INCT41_20210115_050000\INCT41_20210115_050000_11.png,0,0,0
INCT41_20201112_180000_13,../SPECS_STRETCHED/INCT41_20201112_180000\INCT41_20201112_180000_13.png,0,0,0
INCT41_20201106_001500_15,../SPECS_STRETCHED/INCT41_20201106_001500\INCT41_20201106_001500_15.png,0,0,0
INCT41_20200213_231500_19,../SPECS_STRETCHED/INCT41_20200213_231500\INCT41_20200213_231500_19.png,0,0,0
INCT41_20201220_023000_9,../SPECS_STRETCHED/INCT41_20201220_023000\INCT41_20201220_023000_9.png,0,0,0
